3702,5476211.071014404,892.2227314906847,1.2782560623075714,1.2782560623075714,0.0,7,0,4886,0,698.0,698.0,698.0,0.0,0.0,0.0,0.0,0.0,698,698,698.0,0.0,0.0,56,0,8,7,912701.8451690674,2001481.056213379,123440.02723693848,736790.1353434765,5476211.071014404,2001481.056213379,123440.02723693848,912701.8451690674,736790.1353434765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,698.0,0,0,0.0,0.0,0.0,0.0,889682.0545196533,99644.89936828612,333580.1760355632,272373.0509999253,3280.0,5.0,0.0,0.0,1939.834388182977,0.0,698.0,0.0,0,7,0,4886,0
443,18533.945083618164,6528.561482948918,107.91010715618046,53.95505357809023,53.95505357809023,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1033,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,30797.95837402344,3928.831857310956,64.93936954232984,32.46968477116492,32.46968477116492,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,517,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,24044.99053955078,5032.233213025027,83.17740847975251,41.58870423987626,41.58870423987626,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,517,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
7989,0.0,0.0,0.0,0.0,0.0,1,0,142,0,142.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,142,142,142.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,142.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0,1,0,142,0
443,24280.07125854492,4983.51090948369,82.37208114849074,41.18604057424537,41.18604057424537,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,513,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
53,20728.111267089844,8876.833862433863,96.48732459167242,48.24366229583621,48.24366229583621,1,1,84,100,84.0,84.0,84.0,0.0,100.0,100.0,100.0,0.0,100,84,92.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0,1,1,84,100
53,32141.923904418945,6097.95482631497,62.22402883994867,31.112014419974336,31.112014419974336,1,1,84,112,84.0,84.0,84.0,0.0,112.0,112.0,112.0,0.0,112,84,98.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,112.0,0,1,1,84,112
53,31913.99574279785,7050.1983459961,62.66842974218756,31.334214871093774,31.334214871093774,1,1,84,141,84.0,84.0,84.0,0.0,141.0,141.0,141.0,0.0,141,84,112.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,141.0,0,1,1,84,141
53,21276.95083618164,11467.8086102956,93.99843123193116,46.999215615965575,46.999215615965575,1,1,97,147,97.0,97.0,97.0,0.0,147.0,147.0,147.0,0.0,147,97,122.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,147.0,0,1,1,97,147
53,27875.900268554688,9183.559904208005,71.74656175162504,35.87328087581252,35.87328087581252,1,1,97,159,97.0,97.0,97.0,0.0,159.0,159.0,159.0,0.0,159,97,128.0,31.0,961.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,159.0,0,1,1,97,159
53,27740.0016784668,10273.971981091534,72.09804899011603,36.04902449505801,36.04902449505801,1,1,97,188,97.0,97.0,97.0,0.0,188.0,188.0,188.0,0.0,188,97,142.5,45.5,2070.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,142.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,188.0,0,1,1,97,188
1900,3072030.067443848,283.85138844867083,1.3020705892140862,1.3020705892140862,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1024010.0224812826,1024078.130722046,1023941.9937133788,55.57772946754092,3072030.067443848,1024078.130722046,1023941.9937133788,1024010.0224812826,55.57772946754092,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
443,14973860.9790802,22.90658371138888,0.3339152144517329,0.1335660857806931,0.2003491286710397,2,3,138,205,83.0,55.0,69.0,14.0,79.0,60.0,68.33333333333333,7.93025150224688,83,55,68.6,10.781465577554844,116.24,40,60,20,2,3743465.24477005,14906588.077545166,155.92575073242188,6445046.612675497,0.0,0.0,0.0,0.0,0.0,14937953.94897461,14906588.077545166,31365.87142944336,7468976.974487305,7437611.103057861,0,0,0,0,1,0,0,0,0,0,0,1.5,68.6,512,69,0.0,0.0,0.0,0.0,14870681.047439575,31054.01992797852,4979214.032491048,6994323.682758183,0.0,0.0,0.0,0.0,0.0,0.0,69.0,68.33333333333333,0,2,3,138,205
56700,0.0,0.0,0.0,0.0,0.0,1,0,78,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78,78,78.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0,1,0,78,0
443,33869.98176574707,3572.484946607444,59.049337960453606,29.524668980226803,29.524668980226803,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,4151,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,214600.0862121582,29366.25101711147,83.8769467324669,46.5983037402594,37.27864299220752,10,8,1775,4527,571.0,54.0,177.5,198.17681499105797,1490.0,60.0,565.875,609.8945477498548,1490,54,350.1111111111111,473.6905798431068,224382.7654320988,200,160,20,5,12623.53448306813,62459.94567871094,0.0,19330.74904074964,214600.0862121582,103070.9743499756,116.82510375976562,23844.454023573133,31951.956184525632,137434.9594116211,62616.10984802246,0.0,19633.565630231584,22227.733250182,0,0,0,0,1,0,0,0,0,0,0,0.8,350.1111111111111,64240,67,37084.81788635254,7275.819778442383,26899.93381500244,12006.46805245839,62303.78150939941,7373.09455871582,34011.93618774414,17750.76011413103,0.0,0.0,222.0,4.0,0.0,29636.063783061207,177.5,565.875,0,10,8,1775,4527
443,18954.03861999512,6383.863746713795,105.51840903659163,52.759204518295824,52.759204518295824,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1033,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,14254.093170166016,8488.78975010872,140.31057438196234,70.15528719098117,70.15528719098117,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,517,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,17184.019088745117,7041.426070065903,116.38720776968437,58.193603884842176,58.193603884842176,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,517,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
443,21645.069122314453,5590.187738197519,92.39979732557885,46.199898662789415,46.199898662789415,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,513,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
1900,3012645.959854126,288.1188203216647,1.3277364991781784,1.3277364991781784,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1004215.3199513754,1006246.0899353029,1002312.8986358644,1608.281377746199,3012645.959854126,1006246.0899353029,1002312.8986358644,1004215.3199513754,1608.281377746199,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
53,23273.944854736328,7218.372349361798,85.93300415906903,42.966502079534514,42.966502079534514,1,1,68,100,68.0,68.0,68.0,0.0,100.0,100.0,100.0,0.0,100,68,84.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,0,1,1,68,100
53,32870.05424499512,6601.753632123713,60.84565559561026,30.42282779780513,30.42282779780513,1,1,68,149,68.0,68.0,68.0,0.0,149.0,149.0,149.0,0.0,149,68,108.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,149.0,0,1,1,68,149
53,32730.1025390625,6629.982284382284,61.10582750582751,30.552913752913756,30.552913752913756,1,1,68,149,68.0,68.0,68.0,0.0,149.0,149.0,149.0,0.0,149,68,108.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,149.0,0,1,1,68,149
53,5208.015441894531,35330.15638161509,384.0234389305988,192.0117194652994,192.0117194652994,1,1,84,100,84.0,84.0,84.0,0.0,100.0,100.0,100.0,0.0,100,84,92.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0,1,1,84,100
53,38201.093673706055,5130.743158144383,52.35452202188146,26.17726101094073,26.17726101094073,1,1,84,112,84.0,84.0,84.0,0.0,112.0,112.0,112.0,0.0,112,84,98.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,112.0,0,1,1,84,112
53,37979.1259765625,5924.306950582563,52.66050622740056,26.33025311370028,26.33025311370028,1,1,84,141,84.0,84.0,84.0,0.0,141.0,141.0,141.0,0.0,141,84,112.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,141.0,0,1,1,84,141
53,22041.08238220215,8438.787023916406,90.73964541845598,45.36982270922799,45.36982270922799,1,1,77,109,77.0,77.0,77.0,0.0,109.0,109.0,109.0,0.0,109,77,93.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,109.0,0,1,1,77,109
53,61541.08047485352,3818.587489636684,32.498616933078154,16.249308466539077,16.249308466539077,1,1,77,158,77.0,77.0,77.0,0.0,158.0,158.0,158.0,0.0,158,77,117.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,158.0,0,1,1,77,158
53,28994.083404541016,8105.101883068826,68.97959049420278,34.48979524710139,34.48979524710139,1,1,77,158,77.0,77.0,77.0,0.0,158.0,158.0,158.0,0.0,158,77,117.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,158.0,0,1,1,77,158
53,3540.0390625,43502.34482758621,564.9655172413793,282.48275862068965,282.48275862068965,1,1,77,77,77.0,77.0,77.0,0.0,77.0,77.0,77.0,0.0,77,77,77.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0,1,1,77,77
53,27890.92063903809,6812.252720480754,71.70792337348162,35.85396168674081,35.85396168674081,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103
53,27722.835540771484,7286.411943789883,72.14269251277112,36.07134625638556,36.07134625638556,1,1,87,115,87.0,87.0,87.0,0.0,115.0,115.0,115.0,0.0,115,87,101.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.0,0,1,1,87,115
53,27431.964874267574,8420.833179787585,72.9076465782475,36.45382328912375,36.45382328912375,1,1,87,144,87.0,87.0,87.0,0.0,144.0,144.0,144.0,0.0,144,87,115.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,144.0,0,1,1,87,144
53,25098.085403442383,9881.231815634232,79.68735335188897,39.84367667594449,39.84367667594449,1,1,75,173,75.0,75.0,75.0,0.0,173.0,173.0,173.0,0.0,173,75,124.0,49.0,2401.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,173.0,0,1,1,75,173
53,26546.955108642574,11150.054640490003,75.33820703033787,37.669103515168935,37.669103515168935,1,1,75,221,75.0,75.0,75.0,0.0,221.0,221.0,221.0,0.0,221,75,148.0,73.0,5329.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,148.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,221.0,0,1,1,75,221
53,26319.026947021484,7561.06980704774,75.99065132711296,37.99532566355648,37.99532566355648,1,1,75,124,75.0,75.0,75.0,0.0,124.0,124.0,124.0,0.0,124,75,99.5,24.5,600.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,124.0,0,1,1,75,124
